resource,message_id,translated,notes
650,2007,"Membro dos Tehm, uma pequena tribo do norte do continente.
 
A tribo se destacava na arte de lidar com cavalos. Seus membros cavalgavam tão rápido quanto o vento e cruzavam montanhas como pássaros.
 
O costume dos Tehm exige uma Protetora, que é sacrificada em troca das bênçãos dos deuses. No entanto, a Protetora da época quebrou as leis de pureza ao ter um filho. Atrasia era essa Protetora.
 
Sem uma Protetora, a tribo foi atacada por um grupo de mortos-vivos e dizimada. Atrasia conseguiu fugir com o filho para uma cidade próxima, mas morreu de exaustão e pelos ferimentos.",
650,2008,"Uma antiga rainha de Dipan.
 
Phyress participou da Guerra de Um Ano, iniciada em 581 C.C., com apenas dois companheiros. Foi uma heroína na Batalha de Paltierre, na Revolta de Arkdain, na Batalha do Passo de Artolia e na Batalha de Rosetta. Não fosse por ela, as quatro potências vizinhas não teriam conseguido cercar Rosetta por completo.
 
Na Batalha de Rosetta, perto do fim da Guerra de Um Ano, ela perdeu um braço e decidiu abandonar a vida de guerreira. Casou-se com seu amigo de infância, o Rei Cyphel de Paltierre, e o apoiou no governo do país, mas, em 622 C.C., contraiu uma doença endêmica e faleceu.
 
De luto pela esposa, o rei de Paltierre morreu cinco anos depois. Phyress tinha a habilidade e o conhecimento de uma grande artesã de arcos. Ela também reuniu os escritos de alquimia espalhados pelo continente para criar o Tomo das Verdades.",
650,2009,"A única filha do Rei Cyphel de Paltierre, reino que existiu no nordeste do continente.
 
Em 598 C.C., Chrystie deixou o país para seguir um menestrel que havia passado pelo palácio. Em 599 C.C., durante os três anos da Névoa de Nifleheim, ela e o menestrel viajaram por muitas terras selando e destruindo mortos-vivos.
 
No entanto, ela nunca voltou a seu país, mesmo depois que a porta para Nifleheim foi fechada. Simplesmente desapareceu e nunca mais foi vista.",
650,2010,"Natural de uma ilha sem nome, muito ao sudoeste do continente. Habilidosa com as mãos, Sha-kon criava bonecas mecânicas com diversos componentes complexos.
 
Ela viajou sozinha até o continente na esperança de aprender a necromancia que permitia controlar a alma de um morto. Seu desejo era pôr essas almas em suas bonecas, dando-lhes vida.
 
Após uma jornada longa e dolorosa, ela conseguiu aprender o feitiço e, depois de muitos experimentos, criou uma boneca com alma.
 
...Ou assim pensava. Sua criação final era apenas uma boneca que usava a alma como energia para se mover.",
650,2011,"Filha de um senhor de Crell Monferaigne. Lylia era uma criança sagrada, abençoada por Freya ao nascer.
 
Em 746 C.C., estava prestes a se casar com o rei, mas fugiu no meio da cerimônia.
 
Apesar de uma busca minuciosa pela nova rainha, ela não foi encontrada. O tempo passou, e as pessoas começaram a esquecer que ela existira. Porém, seis anos depois, em 752 C.C., houve um alvoroço quando ela foi avistada na região de Salerno.
 
Ela voltou a Crell Monferaigne, mas com a mente fragilizada. Algum tempo depois, atirou-se do alto das muralhas do castelo diante do rei.",
650,2012,"Filha da rainha de Crell Monferaigne. Lydia sofreu vergonha e desprezo por não ser filha legítima do rei.
 
Para encontrar um propósito na vida, treinou duro e mostrou grande habilidade no campo de batalha desde jovem.
 
No entanto, seu meio-irmão mais novo, o Príncipe Cain, invejava suas habilidades de guerreira e contratou um bando de ladrões para matá-la.
 
Embora tenha morrido jovem, sua destreza como arqueira era lendária. Dizem que, em certa batalha, ela salvou um aliado ao desarmar um inimigo a cem metros de distância.",
650,2013,"Sophalla cresceu em um bairro pobre de Gerabellum.
 
Criada como assassina por uma guilda de ladrões, chamou a atenção do senhor local e se casou aos 16 anos. Sua vida mudou por completo quando entrou para a classe alta da noite para o dia.
 
Sem conseguir apagar o passado, porém, passou a receber cartas de ameaça e chantagem da guilda. Depois de confessar tudo ao marido, os dois tramaram um plano para destruir a guilda.
 
Em 790 C.C., no entanto, o senhor foi assassinado por um membro da guilda. Depois disso, Sophalla continuou a combater a guilda sozinha.
 
Em 792 C.C., ela foi sequestrada pela guilda, que esmagou sua garganta e a vendeu como escrava.",
650,2014,"Millidia levava uma vida simples em Gerabellum com a irmã mais velha. Tudo mudou quando a irmã chamou a atenção do senhor local.
 
A partir de então, ela pôde viver a vida com que só sonhara<808C:000000C0>---<808D>enfim, um teto e comida farta.
 
Desacostumada ao luxo, porém, pediu para morar em uma casa num canto da cidade, onde levava uma vida simples. Pouco tempo depois, começou a notar mudanças na irmã.
 
Talvez por não estar acostumada ao luxo, ou por querer apagar o passado, a irmã passou a demonstrar desprezo pelos pobres.
 
Com a morte do marido, a atitude da irmã para com os pobres só piorou. Ela renegou Millidia como irmã e chegou a incendiar o bairro pobre onde as duas um dia moraram.
 
Com a ajuda da guilda de ladrões, Millidia trocou de lugar com a irmã para impedir tamanhas atrocidades. Depois que passou a governar, Gerabellum viveu em paz.
 
Em 802 C.C., por um motivo desconhecido, ela incendiou o esconderijo dos ladrões e morreu queimada junto com metade da guilda. A verdadeira causa de sua morte foi encoberta, e ao povo disseram que ela morrera em um incêndio no teatro.",
650,2015,"Criada na cidade desértica de Kalstad, Arcana foi uma das heroínas que salvaram a cidade de Crell Monferaigne, um reino que tentava estender seu poder pelo continente.
 
Com seu profundo conhecimento do clima, ela evitava batalhas durante a desfavorável estação das chuvas e impediu que as tropas de Crell Monferaigne tomassem a cidade.
 
Em 724 C.C., durante a Quarta Invasão de Kalstad, sofreu um ferimento grave e morreu nos braços de sua amiga mais leal. Morreu jovem, e dizem que até o batalhão de Crell Monferaigne lamentou sua morte.",
650,2016,"Ehrde foi nomeado General do Crepúsculo dos Cavaleiros do Sol da Dinastia Rosetta durante a Guerra de Um Ano, iniciada em 581 C.C.
 
Foi ele quem capturou a temida Princesa Guerreira Celes na Invasão de Lassen. Ele permaneceu em Lassen e lutou contra as tropas de Arkdain, vindas do noroeste do continente.
 
No entanto, depois que as forças de Paltierre tomaram o Passo de Artolia, a leste, suas tropas ficaram isoladas. Apesar de lutar com bravura, ele perdeu a vida.
 
Ehrde não só ganhou fama como general, como também realizou muitas missões de espionagem para Rosetta. Há rumores de que esteve diretamente envolvido no assassinato do rei de Arkdain.",
650,2017,"Liderou o exército de Fraelgard, país que existiu na ilha ao sul do continente de 80 C.C. a 234 C.C.
 
Dizem que Mithra estava por trás da construção de fortalezas ocultas em pontos estratégicos da ilha, que repeliam os invasores vindos do continente. No entanto, um erro de um subordinado levantou suspeitas de traição contra o rei durante uma batalha em 145 C.C. Mithra foi deixado para morrer no campo de batalha e acabou capturado.
 
Durante o ano inteiro em que ficou preso numa masmorra, Mithra foi submetido a torturas indescritíveis, mas nunca disse uma palavra. Quando seu cadáver foi devolvido a Fraelgard sem olhos, orelhas ou língua, conta-se que o rei caiu em prantos, envergonhado de sua própria insensatez.",
650,2018,"Um feiticeiro de Solde.
 
Originalmente soldado de Dipan, Aegis ficou famoso por sua extraordinária contribuição na batalha contra o Principado de Paltierre, que existiu no nordeste do continente.
 
Mestre em ler o oceano, dizia-se que enfrentava qualquer número de inimigos no mar. Mas, se era invencível sobre as águas, não era dentro delas: não sabia nadar. Durante uma escaramuça com piratas em 418 C.C., caiu na água e morreu afogado.",
650,2019,"Um feiticeiro genial do Principado de Paltierre, que existiu no nordeste do continente.
 
Psoron criou Tempestade de Fogo, o feitiço de ataque mais usado, e Reforço de Guarda, um dos feitiços de defesa mais básicos.
 
Ele era o feiticeiro da corte do rei de Paltierre. Depois de criar esses dois feitiços para combater os mortos-vivos, desapareceu.
 
Mais da metade dos feitiços existentes nunca teria surgido sem os dois feitiços básicos criados por Psoron.",
650,2020,"Originalmente apenas o senhor de uma pequena região de Gorhla, Khanon passou a frequentar Arkdain após as muitas baixas da Guerra da Colina Camille, iniciada em 575 C.C. Com o tempo, ganhou poder suficiente para decidir sobre assuntos de Estado.
 
Ele criou uma facção clerical neutra, que se opunha aos dois lados que causaram a Guerra da Colina Camille: o do rei e o de seu irmão. Ao mesmo tempo, criou a Divisão da Santa Cruz, uma tropa ligada à igreja. Esse direito inalienável deu à sua facção uma base política sólida.
 
Em 581 C.C., Khanon foi atingido no coração por uma flecha enquanto era ungido no templo do lago, no sudoeste do Reino de Arkdain.",
650,2021,"Farant era natural de Lassen, uma cidade no sudoeste do continente.
 
Farant criou uma organização formada pelos soldados que restaram das tropas que lutaram na Guerra de Um Ano, a partir de 581 C.C., para resistir a qualquer potência que tentasse tomar o controle de Lassen. Suas tropas usavam táticas de guerrilha e venceram com apenas 100 soldados um exército de 5000.
 
Até os generais da Dinastia Rosetta, que governava Lassen, temiam o poder de Farant e pediram reforços para lidar com ele.
 
Na Batalha do Passo de Artolia, perto do fim da Guerra de Um Ano, ele comandou uma manobra de distração. O plano deu certo, mas ele foi morto pela General do Meridiano dos Cavaleiros do Sol.
 
Morreu sem ver Lassen libertada.",
650,2022,"Em 578 C.C., Xehnon era um servo da Dinastia Rosetta, que existiu no sul do continente.
 
Por acaso, ele pôs as mãos em um livro divino, o Manuscrito da Manifestação, e foi possuído por seus imensos poderes divinos.
 
Sob seu domínio, tornou-se feiticeiro da corte para se aproximar do Rei de Rosetta e, com o tempo, convenceu o rei a invadir o restante do continente.
 
Xehnon ficou possuído por três anos e meio, até o livro ser queimado pela Rainha Phyress de Dipan.
 
Uma vez livre, começou a percorrer as terras em busca de um meio de consertar o estado do mundo, mas, em 586 C.C., foi atacado e morto por um bando de desordeiros.",
650,2023,"O segundo príncipe do Principado de Paltierre, que um dia governou o nordeste do continente.
 
Alm era filho de Sigmund Escama de Dragão, um dos Dezessete Comandantes de Camille. Seus olhos eram como os do pai<808C:000000C0>---<808D>semelhantes aos de um dragão. Era conhecido por seu vasto conhecimento de magia.
 
Quando o irmão e o pai partiram para o continente em 581 C.C., para a Guerra de Um Ano, ele ficou para manter a ordem no país.
 
Na Névoa de Nifleheim, que começou em 599 C.C., comandou um regimento e repeliu os mortos-vivos que invadiam o país. Numa das batalhas que se seguiram, foi atacado e morto pelo rei dragão do submundo.",
650,2024,"Criado em Rand, uma pequena cidade ao longo do Passo de Artolia.
 
Durante a Guerra de Um Ano, iniciada em 581 C.C., Rand foi atacada por um bando de rebeldes, bandos que haviam se multiplicado com a queda da segurança pública.
 
Seluvia foi o único sobrevivente de Rand. Ele foi resgatado por uma mulher que mais tarde se tornaria a Rainha Phyress do Principado de Paltierre.
 
Em 593 C.C., desapareceu, temendo que sua existência provocasse uma guerra entre os herdeiros do trono. Tornou-se então menestrel e viajou por muitas terras, selando mortos-vivos pelo caminho.",
650,2025,"Masato era natural de uma ilha sem nome, muito ao sudoeste do continente.
 
Masato não só se destacava na magia, como também dominava a arte secreta de inscrever runas para criar barreiras.
 
Ele planejou assassinar o tirano que governava na época, mas foi traído por seu melhor amigo e atravessou o oceano para fugir de seus perseguidores.
 
Ao chegar ao continente, levou uma vida pacífica, afugentando os mortos-vivos que atacavam os vilarejos.
 
No entanto, seu corpo começou a definhar por causa de um feitiço fracassado. Ele acabou morrendo, com o corpo reduzido a um mero esqueleto.",
650,2026,"Um alquimista cruel que sequestrou a Rainha de Crell Monferaigne em 746 C.C.
 
Escondido no interior de Salerno, dizia-se que Woltar passava dias e noites absorto em experimentos horripilantes.
 
No entanto, em 752 C.C., ele foi encontrado e punido por oficiais de Crell Monferaigne. Um mês depois de ser resgatada de sua prisão, a rainha tirou a própria vida, atirando-se do alto da muralha do castelo.",
651,2,,
651,3,,
651,4,Câmera de Batalha Horizontal,
651,5,Câmera de Batalha Vertical,
651,6,,
651,7,Invertido,
651,8,Redefinir câmera após atacar?,
651,11,Pular cenas de ataque especial?,
651,14,Manter grupos de batalha?,
651,12,Sim,
651,10,Não,
651,17,Diálogo de Evento,
651,18,Só áudio,
651,19,Só texto,
651,20,Áudio/Texto,
651,21,Vozes de Batalha,
651,22,Vibração,
651,23,Tamanho da Tela,
651,24,,
651,25,,
651,26,Som,
651,27,,
651,28,Estéreo,
651,29,,
651,30,Fones,
651,31,Posição das Caixas,
651,32,,
651,34,Fóton,
651,35,Pular,
651,36,Ação,
651,38,Ajustar Câmera,
651,41,Alternar Radar,
651,43,Alternar Câmera,
651,56,"<8084:01>Volta ao anterior.<808E:00008041>
<808F>Continuar?",
651,57,"<8084:01>Restaura o padrão.<808E:00008041>
<808F>Continuar?",
651,58,Ajusta as opções do jogo.,
651,59,Ajusta o ambiente de jogo.,
651,61,Altera as configurações.,
651,62,Volta às configurações anteriores.,
651,63,Restaura as configurações padrão.,
651,64,Escolhe o método de mira.,
651,65,Define a câmera livre em batalha.,
651,66,Define a câmera livre em batalha.,
651,67,Escolhe a ação da câmera após atacar.,
651,68,Ativa/desativa cenas de ataque especial.,
651,69,Escolhe se mantém os grupos de batalha.,
651,70,Escolhe a preferência de diálogo.,
651,71,Liga/desliga o áudio em batalha.,
651,72,Liga/desliga a vibração.,
651,73,Define a proporção da tela.,
651,74,Define a saída de áudio.,
651,75,Ajusta a posição das caixas.,
651,76,Escolhe uma caixa.,
651,77,Move a caixa.,
651,81,<8099:10>Pronto,
651,84,"Testa as configurações com amostras.
<8099:09><8099:0A>Mudar posição
<8099:32>Tocar amostra",
652,2,Memory Card Slot 2,
652,3,"<8084:01>Verificando o cartão de memória
(8MB)(para PlayStation<0065>2) no slot <8094:1F><CONT>.
Não remova o cartão de memória
(8MB)(para PlayStation<0065>2), o controle,
nem desligue o console.",
652,4,"<8084:01>Erro no cartão de memória (8MB)(para PlayStation<0065>2)!
Verifique o cartão de memória (8MB)(para PlayStation<0065>2)
no slot <8094:1F><CONT> e tente novamente.<8082>",
652,5,"<8084:01>Nenhum cartão de memória (8MB)(para PlayStation<0065>2)
inserido no slot <8094:1F><CONT>. <8082>",
652,6,"<8084:01>O cartão de memória (8MB)(para PlayStation<0065>2)
no slot <8094:1F><CONT> não está formatado.<808E:00008041>
<808F>Formatar o cartão de memória (8MB)(para PlayStation<0065>2)?",
652,7,"<8084:01>Formatando o cartão de memória
(8MB)(para PlayStation<0065>2) no slot <8094:1F><CONT>.<808E:00008041>
<808F> Não remova o cartão de memória
(8MB)(para PlayStation<0065>2), o controle,
nem desligue o console.",
652,8,"<8084:01>Falha na formatação!
Verifique o cartão de memória (8MB)(para PlayStation<0065>2)
no slot <8094:1F><CONT> e tente novamente.<8082>",
652,9,"<8084:01>O cartão de memória (8MB)(para PlayStation<0065>2)
no slot <8094:1F><CONT>
foi formatado com sucesso.<8082>",
652,10,"<8084:01>Espaço livre insuficiente no
cartão de memória (8MB)(para PlayStation<0065>2)
no slot <8094:1F><CONT>.<808E:00008041>
<808F>
Valkyrie Profile<0065>2 requer 67 KB de
espaço livre para salvar.<8082>",
652,11,"<8084:01>Nenhum dado de Valkyrie Profile<0065>2 encontrado no
cartão de memória (8MB)(para PlayStation<0065>2)
no slot <8094:1F><CONT>.<8082>",
652,12,"<8084:01>Os dados serão salvos no arquivo número <8094:1E><CONT>.<808E:00008041>
<808F>Deseja salvar?",
652,13,"<8084:01>Já existem dados no arquivo selecionado.<808E:00008041>
<808F>Deseja sobrescrever?",
652,14,"<8084:01>Salvando os dados.<808E:00008041>
<808F>Não remova o cartão de memória
(8MB)(para PlayStation<0065>2) do slot <8094:1F><CONT>,
o controle, nem desligue o console.",
652,15,"<8084:01>Falha ao salvar! Verifique o cartão de memória
(8MB)(para PlayStation<0065>2) no slot <8094:1F><CONT>
e tente novamente.<8082>",
652,16,"<8084:01>Os dados foram salvos no
cartão de memória (8MB)(para PlayStation<0065>2)
no slot <8094:1F><CONT>.<8082>",
652,17,"<8084:01>Os dados serão carregados do arquivo número <8094:1E><CONT>.<808E:00008041>
<808F>Deseja carregar?",
652,18,"<8084:01>Os dados foram carregados do
cartão de memória (8MB)(para PlayStation<0065>2)
no slot <8094:1F><CONT>.<8082>",
652,19,"<8084:01>Falha ao carregar! O arquivo pode estar corrompido. <808E:00008041>
<808F>Verifique o cartão de memória (8MB)(para PlayStation<0065>2)
no slot <8094:1F><CONT> e tente novamente.<8082>",
652,20,"<8084:01>Este arquivo é de uma versão
diferente.<8082>",
652,21,<8084:01>A tampa/bandeja do disco está aberta.<8082>,
652,22,,
652,25,Nv,
652,26,Vazio,
652,27,Corrompido,
652,28,Outros Jogos,
652,29,Salvar jogo.,
652,30,Carregar jogo.,
652,31,Selecione um slot.,
652,32,Selec. local para salvar.,
652,33,Selecionar arquivo.,
866,1,Custo,
866,2,Trocar,
866,4,Restaurar,
866,6,Cristais mágicos:,
866,7,Retiradas rest.:,
866,8,Mapa geral,
866,10,"Esta pedra será restaurada.
Continuar?",
866,11,"Restaurar esta pedra custará
<8094:18><CONT> cristais mágicos.
Restaurar a pedra às veias?",
866,18,<808A:9A99593F9A99593F>Pedras portadas,
866,21,<808A:9A99593F9A99593F>Pedestal,
866,23,<808A:9A99593F9A99593F>Concha,
866,50,Troca a pedra portada pela pedra do pedestal.,
866,51,Restaura a pedra às veias da terra.,
866,52,Troca a pedra portada pela pedra da fonte.,
866,53,Ver mapa geral.,
866,54,Troca a pedra portada pela pedra da concha.,
866,59,<8099:33>Info<0066><8099:03><8099:04>Ir às portadas,
866,60,<8099:33>Info<0066><8099:09><8099:0A>Página,
866,61,<8099:21>Trocar<0066><8099:33>Info<0066><8099:03><8099:04>Ir às colocadas,
866,62,<8099:21>Restaurar<0066><8099:33>Info<0066><8099:03><8099:04>Ir às portadas,
866,63,<8099:21>Restaurar<0066><8099:33>Info<0066><8099:03><8099:04>Ir às colocadas,
866,65,<8099:21>Trocar<0066><8099:33>Info,
866,66,<8099:21>Restaurar<0066><8099:33>Info,
1781,2523,Pular,
1781,2524,Fugir?,
1781,2525,Sim,
1781,2526,Não,
1781,2527,Fugiu!,
1781,2528,Encurralado!,
1781,2529,Escolher alvo,
1781,2534,Raça,
1781,2536,Desempenho,
1781,2538,Efeito,
1781,2539,Absorve,
1781,2543,,
1781,2544,SIM,
1781,2545,NÃO,
1781,2562,Medo,
1781,2564,Congelado,
1781,2571,Divino,
1781,2572,Demônio,
1781,2574,Gigante,
1781,2575,Escamoso,
1781,2576,Planta,
1781,2577,Fera,
1781,2578,Inseto,
1781,2579,Profano,
1781,2580,Espírito,
1781,2583,Sáurio Superior,
1781,2584,"<8086:00000000><8088:06><8084:01><0065><0066>Sobre Agrupamento<0066><0065>
<8085><8089><8087>
Pressione <808A:0000803F0000603F><8099:11><8099:12><808B> no modo de
movimento para dividir o grupo
em duas equipes, uma vermelha
e uma azul.<8082><8081><8086:00000000><8088:06><8084:01><0065><0066>Agrupamento<0066><0065>
<8085><8089><8087>
Uma equipe pode distrair um
monstro enquanto a outra ataca
por trás. Dominar o agrupamento
permite comandar batalhas de
forma mais estratégica.<8082><8081><8086:00000000><8088:06><8084:01><0065><0066>Agrupamento<0066><0065>
<8085><8089><8087>
Mesmo separado, o grupo se
reúne imediatamente quando
você ordena o reagrupamento.<8082><8081><8086:00000000><8088:06><8084:01><0065><0066>Agrupamento<0066><0065>
<8085><8089><8087>
Porém...
Se um membro estiver longe
demais ao reagrupar, ele pode
não conseguir se juntar.
Tenha cuidado.<8082>",
1781,2007,<808A:0000403F83C04A3F>Analógico esquerdo<808B>,
1781,2008,<808A:0000403F83C04A3F>Analógico direito<808B>,
1781,2018,Ataques do grupo,
1781,2019,Mover,
1781,2020,Mover câmera,
1781,2021,Trocar personagem,
1781,2022,Trocar grupo,
1781,2024,Ajustar câmera,
1781,2027,Alternar radar,
1781,2029,Alternar câmera,
1781,165,,
1781,166,Chefe Troll,
1781,167,Troll de Gelo,
1781,168,Troll Gigante,
1781,169,Troll Colossal,
1781,170,Troll Selvagem,
1781,175,Soldado Esqueleto,
1781,176,Esqueleto,
1781,177,Esqueleto Gigante,
1781,178,Demônio Pútrido,
1781,179,Osso Assassino,
1781,185,,
1781,186,Perseguidor Robusto,
1781,187,Caçador Persistente,
1781,188,Escravo Divino,
1781,189,Mestre da Espada,
1781,190,Montanhês,
1781,196,Dragão Vermelho,
1781,197,Dragão Prateado,
1781,198,,
1781,199,Tiranossauro Rex,
1781,205,Homem-Lagarto,
1781,206,Lorde Lagarto,
1781,207,Lagarto Vermelho,
1781,208,Cavaleiro Lagarto,
1781,209,Rei Lagarto,
1781,210,Visitante Cósmico,
1781,211,Cibersauro,
1781,215,Morcego Gigante,
1781,216,Morcego de Fogo,
1781,217,Morcego Vampiro,
1781,218,Morcego Ancião,
1781,219,Guarda-Chuva,
1781,220,Lorde Morcego,
1781,225,Falcão Trovão,
1781,226,Falcão Gigante,
1781,227,Falcão Élfico,
1781,228,,
1781,229,Pássaro Trovão,
1781,235,Lobo Terrível,
1781,236,Cão Infernal,
1781,237,Lobo do Inverno,
1781,238,Lobo Élfico,
1781,239,Cão da Morte,
1781,240,Cão de Tíndalos,
1781,241,Lobo Selvagem,
1781,245,,
1781,246,Cavaleiro Kobold,
1781,247,Guerreiro Kobold,
1781,248,Lorde Kobold,
1781,249,Kobold Relâmpago,
1781,250,Rei Kobold,
1781,255,Grifo,
1781,256,Ursocoruja,
1781,257,Paragrifo,
1781,258,Mergulhador Infernal,
1781,265,Flor Tóxica,
1781,266,Flor de Areia,
1781,267,Flor Mimética,
1781,268,Praga Fatal,
1781,269,Devora-Homens,
1781,275,Besouro Bala,
1781,276,Escaravelho Gigante,
1781,277,Besouro Blindado,
1781,278,Besouro Martelo,
1781,285,Peixe Caveira,
1781,286,Peixe Voador,
1781,287,Peixe Canhão,
1781,288,Assassino Voador,
1781,289,Peixe e Fritas,
1781,295,Caracol Gigante,
1781,296,Concha Nojenta,
1781,297,Mariposa Gigante,
1781,298,Rei Slug,
1781,299,,
1781,305,,
1781,306,Estróbilo,
1781,307,Coral Verde,
1781,308,Planta Carnívora,
1781,309,Redondo e Grudento,
1781,315,Necromante,
1781,316,Errante,
1781,317,Mestre Morto-Vivo,
1781,318,Invocador de Almas,
1781,319,Xamã Chefe,
1781,325,Golem de Ferro,
1781,326,Diva Guardiã,
1781,327,,
1781,328,Major Mecânico,
1781,336,Fogo-Fátuo,
1781,337,,
1781,338,Guardião Fantasma,
1781,339,Sacrifício Humano,
1781,340,Chama Fantasma,
1781,345,Armadura Viva,
1781,346,Soldado Esquelético,
1781,347,Cavaleiro Espectral,
1781,348,Ordem Sagrada,
1781,349,Diabrete,
1781,355,Demônio Maior,
1781,356,Demônio Tipo 44,
1781,357,Canhão Infernal,
1781,365,Vampiro,
1781,366,Tesoura Afiada,
1781,367,Vampiro Ancião,
1781,368,Lorde Vampiro,
1781,375,Golem de Crosta,
1781,376,Caranguejo Gigante,
1781,377,Garras Colossais,
1781,378,Demônio Tipo 22,
1781,385,Rinoceronte Balístico,
1781,386,Fera do Deserto,
1781,387,Fortaleza Fera,
1781,388,Canhão Castelo,
1781,395,Lodo Primordial,
1781,396,Homem de Barro,
1781,397,Bolha Impura,
1781,398,Lama,
1781,399,Barro Úmido,
1781,405,,
1781,406,Profundo,
1781,407,Demônio do Lixo,
1781,408,Diabo de Gelo,
1781,409,Ladrão de Vidas,
1781,410,Demônio Abissínio,
1781,411,Príncipe de Hel,
1781,415,Ninho de Vespas,
1781,416,Chip Elétrico,
1781,417,Enxame Meteórico,
1781,418,,
1781,425,Vespa Rainha,
1781,426,Inseto Glutão,
1781,427,Rei Inseto,
1781,428,Vespa Colossal,
1781,435,,
1781,436,Kraken Terrestre,
1781,437,Fera Dimensional,
1781,438,Kraken Velado,
1781,445,Homem-Bode,
1781,446,Sátiro,
1781,447,Capricórnio,
1781,448,Líder Capricórnio,
1781,449,,
1781,450,Sagitário,
1781,455,,
1781,456,Espectro Furtivo,
1781,457,Espelho Mágico,
1781,458,Fantasma do Espelho,
1781,465,,
1781,466,Dragão Relâmpago,
1781,467,Morcego Dragão,
1781,468,Lagarto Celeste,
1781,469,Dragão Branco,
1781,470,Sáurio Místico,
1781,485,Lagarto Inferior,
1781,486,Lagarto Selvagem,
1781,487,Dragão Colossal,
1781,488,Sáurio Inferior,
1781,495,Mímico de Saco,
1781,496,Cavalheiro,
1781,497,Saco Sagrado,
1781,498,Mochileiro,
1781,505,Joia de Alerta,
1781,506,Joia Vermelha,
1781,507,Joia Negra,
1781,508,Joia Prismática,
1781,509,Joia Verde,
1781,515,Hidra,
1781,516,Piroidra,
1781,517,,
1781,526,Incendiário Invasor,
1781,535,Dragão Zumbi,
1781,536,Dragão Caveira,
1781,537,Dor Negra,
1781,538,Dragão do Abismo,
1781,546,Arectaris de Volta,
1781,555,Dríade,
1781,556,,
1781,557,Ninfa,
1781,558,Norna,
1781,575,(Vazio),
1781,585,Aesir (Patrulha),
1781,586,Aesir (Defensores),
1781,587,Aesir (Segurança),
1781,588,Aesir (Guardas),
1781,589,Deus Pária (Puro),
1781,595,Aesir (Arqueiros),
1781,596,Aesir (Socorristas),
1781,597,Aesir (Subalterno),
1781,598,Aesir (Comandante),
1781,625,,
1781,626,,
1781,636,,
1781,646,Ull de Meias Altas,
1781,656,,
1781,665,,
1781,675,Rainha Etérea,
1781,705,Silmeria Homúnculo,
1781,706,Rejeito 666,
1781,716,Hrist Homúnculo,
1781,725,,
1781,726,Cópia Homúnculo,
1781,735,Ser Transcendental,
1781,736,Ex Obcecado,
1781,745,Entidade Anárquica,
1781,756,Guerreiro Berserker,
1781,765,Lezard Homúnculo,
1781,775,,
1781,776,,
1781,785,Cão Odin,
1781,786,Cão Freya,
1781,787,Cão Hrist,
1781,788,Cão Lenneth,
1781,789,Cão Silmeria,
1781,790,Cão Alicia,
1781,792,Cão Rufus,
1781,793,Cão Lezard,
1781,794,Cão Arngrim,
1781,19,,
1781,20,,
1781,22,,
1781,24,,
1781,25,,
1781,28,,
1781,48,,
1781,49,,
1781,51,,
1781,52,,
1781,53,,
1781,54,,
1781,55,,
1781,56,,
1781,57,,
1781,58,,
1781,59,,
1781,60,,
1781,61,,
1781,62,,
1781,63,,
1781,64,,
1781,65,,
1781,66,,
1781,67,,
1781,68,,
1781,69,,
1781,70,,
1781,71,,
1781,72,,
1781,73,,
1781,74,,
1781,75,,
1781,76,,
1781,77,,
1781,78,,
1781,79,,
1781,80,,
1781,81,,
1781,82,,
1781,83,,
1781,84,,
1781,85,,
1781,86,,
1781,87,,
1781,10013,,
1781,10014,,
1781,10015,,
1781,10016,,
1781,10017,,
1781,10018,,
1781,10019,,
1781,10020,,
1781,10021,,
1781,10022,,
1781,10023,,
1781,10024,,
1781,10025,,
1781,10026,,
1781,10027,,
1781,10028,,
1781,10029,,
1781,10030,,
1781,10031,,
1781,10032,,
1781,10033,,
1781,10034,,
1781,10035,,
1781,10036,,
1781,10037,,
1781,10038,,
1781,10039,,
1781,10040,,
1781,10041,,
1781,10042,,
1781,10043,,
1781,10044,,
1781,10045,,
1781,10046,,
1781,10047,,
1781,10048,,
1781,10049,,
1781,10050,,
1781,10051,,
1781,10052,,
1781,10053,,
1781,10054,,
1781,10055,,
1781,10056,,
1781,10057,,
1781,10058,,
1781,10059,,
1781,10060,,
1781,10061,,
1781,10062,,
1781,10063,,
1781,10064,,
1781,2581,Magia,
1781,3013,Trocar,
1781,3014,Usar um item.,
1781,3015,Usar magia.,
1781,3016,Equipe outras armas.,
1781,3017,<8099:33>Mostrar efeitos,
1781,3018,<8099:33>Ocultar efeitos,
1781,3019,<8099:33>Mostrar tópicos,
1781,3020,<8099:33>Ocultar tópicos,
1781,3022,Efeitos do grupo,
1781,3023,Efeitos inimigos,
1781,3024,(Remover),
1781,3027,Ataque especial,
1781,3028,Elemento,
1781,3030,Efeito em aliados,
1781,3031,Efeito em inimigos,
1781,3032,Nenhum efeito,
1781,3033,Aliado único,
1781,3034,Aliados ao alcance,
1781,3035,Grupo aliado,
1781,3036,Todos aliados (raio),
1781,3037,Todos os aliados,
1781,3038,Inimigo único,
1781,3039,Inimigos ao alcance,
1781,3040,Todos os inimigos,
1781,3041,Todos ao alcance,
1781,3042,Todos os alvos,
1781,5003,Terremoto,
1781,5004,Regenerar,
1781,5005,Regenerar Pernas,
1781,5006,Sopro Sombrio,
1781,5007,Chamar Reforços,
